,tradeDate,深证成指,沪深300,中证500,上证50,中小板指,创业板指,上证综指
444,2015-10-30,1.42291088373,1.52201095617,1.84126657829,1.48163185038,1.54088780636,1.85916835896,1.60357535151
445,2015-11-02,1.39318972669,1.49698188615,1.8026637532,1.46056848413,1.51145370104,1.82448051505,1.57632762504
446,2015-11-03,1.39112697101,1.49247323405,1.79842011664,1.45516267706,1.50822760704,1.82240400059,1.57235016619
447,2015-11-04,1.46466991719,1.56269132378,1.88882966434,1.518483453,1.58900309505,1.9387180674,1.64011629919
448,2015-11-05,1.47143690935,1.59603872557,1.89102905783,1.56341846353,1.58772131465,1.9240181755,1.67006765473
449,2015-11-06,1.51254179613,1.63368073799,1.93531215509,1.59726192894,1.63370096152,1.99655364617,1.7019314142
450,2015-11-09,1.53471105892,1.65391390107,1.96050889334,1.62326924814,1.66160305761,2.04397064373,1.72888189792
451,2015-11-10,1.5405386087,1.65084884452,1.9686190756,1.61596605981,1.66895674144,2.06046723076,1.72584973739
452,2015-11-11,1.56235282316,1.65102455663,1.99711737297,1.60517046004,1.69083812626,2.10402902319,1.73047857031
453,2015-11-12,1.55715908581,1.63452053851,1.99654199106,1.58633693315,1.68679552727,2.08799079972,1.72225485414
454,2015-11-13,1.52840066312,1.61338254421,1.96656599649,1.56798063416,1.64953989322,2.03312445658,1.69757327603
455,2015-11-16,1.55530891547,1.6210845916,2.00600252763,1.56767315846,1.68267208816,2.09839137646,1.70995507226
456,2015-11-17,1.54189632046,1.61861299408,1.98820726951,1.57149354397,1.66967876824,2.03829398734,1.70893012994
457,2015-11-18,1.51382433278,1.60017743478,1.95612751856,1.562647212,1.63393893586,1.99636835026,1.69170853902
458,2015-11-19,1.55401048114,1.62575431313,2.00594197479,1.58125013212,1.68382084801,2.07857896794,1.71474556352
459,2015-11-20,1.56537178158,1.62550194231,2.02871919829,1.58014129789,1.69594587784,2.10063293181,1.72111613469
460,2015-11-23,1.55115715443,1.61643726475,2.01258459531,1.57378872192,1.68647868934,2.07844768541,1.71154700394
461,2015-11-24,1.56448718006,1.61667585423,2.02670042379,1.5680645494,1.7025285169,2.11255938659,1.71429566978
462,2015-11-25,1.58893412541,1.62861308022,2.05889634263,1.57553300591,1.73027604826,2.17371528796,1.72937919879
463,2015-11-26,1.57343991931,1.61906174902,2.04634293334,1.5700234258,1.71069890336,2.12542507406,1.72351114328
464,2015-11-27,1.47413495633,1.53187882755,1.91693241913,1.49538241969,1.60028829682,1.98765494151,1.62905289546
465,2015-11-30,1.48352001408,1.53593571004,1.9253201569,1.49656748227,1.61345199372,2.00493247202,1.63336789314
466,2015-12-01,1.48885781651,1.54682469272,1.93455797337,1.50203990906,1.61345219137,1.99200226856,1.63853716743
467,2015-12-02,1.50181024127,1.60292293646,1.92466031286,1.57479506425,1.61752463598,1.96043294726,1.67674542414
468,2015-12-03,1.53398888493,1.61469909302,1.96744960016,1.57674112917,1.64973833693,2.0315955778,1.69946245047
469,2015-12-04,1.51942155095,1.58381725941,1.95215987821,1.53581675473,1.62771444423,2.01962111113,1.67109781183
470,2015-12-07,1.53345477194,1.58813038872,1.97569310262,1.53454969864,1.64385934293,2.05412065839,1.67675585371
471,2015-12-08,1.49918465817,1.56031490366,1.92421383313,1.51453815549,1.6087363859,2.01924376764,1.64506086365
472,2015-12-09,1.5010165893,1.56587825907,1.91645163478,1.51799341361,1.60410537361,2.00142985425,1.64618393875
473,2015-12-10,1.50116435152,1.56034246634,1.91019779988,1.5099676574,1.60780524212,2.02213123301,1.63815127333
474,2015-12-11,1.49537093863,1.55387169571,1.89473265661,1.50051534208,1.59756779946,2.00396548245,1.62823654455
475,2015-12-14,1.52822295409,1.59834365498,1.93380041316,1.54693392283,1.63255299228,2.03245229005,1.66904792719
476,2015-12-15,1.53988803592,1.59105117184,1.94865301118,1.52702166871,1.64515199425,2.05978531181,1.66415835501
477,2015-12-16,1.54183260648,1.58719713348,1.95676709169,1.52234739757,1.64928669959,2.07284904835,1.66692361335
478,2015-12-17,1.5805850053,1.61753675742,2.00532449175,1.54270869432,1.68251712812,2.12730278927,1.69717505607
479,2015-12-18,1.58117248029,1.62271552727,2.00093869896,1.55200599065,1.67587558844,2.12322027782,1.6966843922
